"Name","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"glad-sweep-23505","finished","-","rylan","","2022-01-01T16:30:40.000Z","3838","se17hzoq","1","dp-means++","50","0.001","25","2","10000","4","3.373115475141209e-12","0","192.74659292386752","0.5178064004641663","10000","10000","2","0.959997499749975"
"stellar-sweep-23504","finished","-","rylan","","2022-01-01T16:30:37.000Z","4121","se17hzoq","1","dp-means++","50","0.001","25","2","10000","3","1.0216791380910645e-11","0","259.2685254241162","0.5178009900323516","10000","10000","2","0.9599942194219422"
"usual-sweep-23503","finished","-","rylan","","2022-01-01T16:30:37.000Z","7194","se17hzoq","1","dp-means++","50","0.001","25","2","10000","2","-0.0000036992917609589943","-8.000792714162854e-8","7.513609125260898","0.517810384918335","9998","9998","2","0.9600218421842184"
"trim-sweep-23501","finished","-","rylan","","2022-01-01T16:30:37.000Z","4547","se17hzoq","1","dp-means++","50","0.001","25","2","10000","0","1.3422220255519866e-11","0","25.83001631853596","0.5178148237111192","10000","10000","2","0.960002600260026"
"volcanic-sweep-23502","finished","-","rylan","","2022-01-01T16:30:37.000Z","5330","se17hzoq","1","dp-means++","50","0.001","25","2","10000","1","7.065906847938555e-12","0","25.868866143528813","0.517730079112619","10000","10000","2","0.9599463746374638"
"summer-sweep-23500","finished","-","rylan","","2022-01-01T16:30:17.000Z","21","se17hzoq","1","dp-means++","50","0.001","25","2","1000","4","1.6072599349314197e-12","0","83.3712815900872","0.6342676957556092","1000","1000","2","0.960086086086086"
"worthy-sweep-23499","finished","-","rylan","","2022-01-01T16:30:14.000Z","20","se17hzoq","1","dp-means++","50","0.001","25","2","1000","3","1.477781930830304e-12","0","19.759818111614894","0.6331846012148646","1000","1000","2","0.9594314314314314"
"sparkling-sweep-23498","finished","-","rylan","","2022-01-01T16:30:07.000Z","23","se17hzoq","1","dp-means++","50","0.001","25","2","1000","2","1.4662689066598576e-12","0","206.69047568502273","0.6337527323145324","1000","1000","2","0.9598338338338338"
"devout-sweep-23497","finished","-","rylan","","2022-01-01T16:29:54.000Z","28","se17hzoq","1","dp-means++","50","0.001","25","2","1000","1","1.7624996650085032e-12","0","5.818159641125943","0.6341075970488453","1000","1000","2","0.959965965965966"
"wild-sweep-23496","finished","-","rylan","","2022-01-01T16:29:53.000Z","19","se17hzoq","1","dp-means++","50","0.001","25","2","1000","0","1.819489963208398e-12","0","247.50918406206793","0.6347314222301335","1000","1000","2","0.9603443443443443"
"volcanic-sweep-23495","finished","-","rylan","","2022-01-01T16:29:52.000Z","11","se17hzoq","1","dp-means++","50","0.001","25","2","100","4","-1.145039468823837e-13","0","179.07604126548404","0.8035060417688796","100","100","2","0.9585858585858584"
"fancy-sweep-23494","finished","-","rylan","","2022-01-01T16:29:39.000Z","12","se17hzoq","1","dp-means++","50","0.001","25","2","100","3","-5.2115368869861904e-14","0","93.51962954082776","0.80284971966214","100","100","2","0.9597979797979798"
"azure-sweep-23493","finished","-","rylan","","2022-01-01T16:29:36.000Z","13","se17hzoq","1","dp-means++","50","0.001","25","2","100","2","-2.192283149809267e-14","0","46.309972114096354","0.8118513170151378","100","100","2","0.9634343434343434"
"crisp-sweep-23492","finished","-","rylan","","2022-01-01T16:29:33.000Z","15","se17hzoq","1","dp-means++","50","0.001","25","2","100","1","-5.844086762891031e-14","0","158.38453622016263","0.8094404392647622","100","100","2","0.9624242424242424"
"icy-sweep-23491","finished","-","rylan","","2022-01-01T16:29:18.000Z","15","se17hzoq","1","dp-means++","50","0.001","25","2","100","0","-5.843947230135724e-16","0","71.21518704329031","0.802376514303378","100","100","2","0.9612121212121212"
"silver-sweep-23490","finished","-","rylan","","2022-01-01T16:28:34.000Z","7475","se17hzoq","1","dp-means++","50","0.001","5","50","10000","4","9.793018820914456e-13","0","103367.97128818127","0.29745983373707935","10000","10000","2","0.7999789378937894"
"autumn-sweep-23489","finished","-","rylan","","2022-01-01T16:28:30.000Z","8280","se17hzoq","1","dp-means++","50","0.001","5","50","10000","3","2.228466092020727e-12","0","110818.26213301656","0.2974610167852289","10000","10000","2","0.799982598259826"
"pleasant-sweep-23488","finished","-","rylan","","2022-01-01T16:28:20.000Z","7505","se17hzoq","1","dp-means++","50","0.001","5","50","10000","2","2.5174049961628842e-12","0","71919.24362683218","0.2974763606342808","10000","10000","2","0.8000217421742174"
"dainty-sweep-23487","finished","-","rylan","","2022-01-01T16:28:08.000Z","6850","se17hzoq","1","dp-means++","50","0.001","5","50","10000","1","-1.1634107964660042e-12","0","127960.43738104992","0.29747537545192243","10000","10000","2","0.8000197819781978"
"fearless-sweep-23486","finished","-","rylan","","2022-01-01T16:28:06.000Z","8182","se17hzoq","1","dp-means++","50","0.001","5","50","10000","0","1.3042559138203642e-12","0","98733.09016482712","0.29745996568269145","10000","10000","2","0.7999800780078008"
"snowy-sweep-23485","finished","-","rylan","","2022-01-01T16:28:03.000Z","25","se17hzoq","1","dp-means++","50","0.001","5","50","1000","4","4.772069684967112e-13","0","13946.415834936985","0.3776497842429663","1000","1000","2","0.8002242242242242"
"vivid-sweep-23484","finished","-","rylan","","2022-01-01T16:27:49.000Z","26","se17hzoq","1","dp-means++","50","0.001","5","50","1000","3","3.1676192330990724e-13","0","15427.277684129262","0.3771808458717481","1000","1000","2","0.7991931931931932"
"dashing-sweep-23482","finished","-","rylan","","2022-01-01T16:27:37.000Z","25","se17hzoq","1","dp-means++","50","0.001","5","50","1000","1","4.66027910666101e-13","0","12994.917791937683","0.3777566775780946","1000","1000","2","0.8004424424424424"
"swept-sweep-23483","finished","-","rylan","","2022-01-01T16:27:37.000Z","24","se17hzoq","1","dp-means++","50","0.001","5","50","1000","2","3.9765021255566404e-13","0","11002.07111125032","0.3775577957335897","1000","1000","2","0.800012012012012"
"cerulean-sweep-23481","finished","-","rylan","","2022-01-01T16:27:35.000Z","29","se17hzoq","1","dp-means++","50","0.001","5","50","1000","0","6.782282883098306e-13","0","14574.40954783671","0.37764897361046734","1000","1000","2","0.8002042042042042"
"crisp-sweep-23480","finished","-","rylan","","2022-01-01T16:27:34.000Z","14","se17hzoq","1","dp-means++","50","0.001","5","50","100","4","-3.39866439196043e-14","0","4028.362872417499","0.5156647190463131","100","100","2","0.8042424242424242"
"peach-sweep-23478","finished","-","rylan","","2022-01-01T16:27:22.000Z","11","se17hzoq","1","dp-means++","50","0.001","5","50","100","2","-6.435479010123204e-14","0","1970.3966540178749","0.5148592307740096","100","100","2","0.8028282828282828"
"sweet-sweep-23479","finished","-","rylan","","2022-01-01T16:27:22.000Z","10","se17hzoq","1","dp-means++","50","0.001","5","50","100","3","1.6271259217722994e-14","0","3081.230922081083","0.509854480007837","100","100","2","0.7935353535353535"
"sweet-sweep-23477","finished","-","rylan","","2022-01-01T16:27:20.000Z","12","se17hzoq","1","dp-means++","50","0.001","5","50","100","1","-4.7784829210484196e-14","0","2887.0958804929564","0.5142791749975275","100","100","2","0.802020202020202"
"clean-sweep-23476","finished","-","rylan","","2022-01-01T16:27:18.000Z","12","se17hzoq","1","dp-means++","50","0.001","5","50","100","0","-3.611570665939338e-14","0","3701.416969563221","0.5168642841412128","100","100","2","0.8062626262626262"
"glorious-sweep-23475","finished","-","rylan","","2022-01-01T16:27:16.000Z","6921","se17hzoq","1","dp-means++","50","0.001","5","10","10000","4","9.793018820914456e-13","0","27473.903816510952","0.29745983373707935","10000","10000","2","0.7999789378937894"
"vocal-sweep-23474","finished","-","rylan","","2022-01-01T16:27:05.000Z","7195","se17hzoq","1","dp-means++","50","0.001","5","10","10000","3","2.228466092020727e-12","0","9964.992133590327","0.2974610167852289","10000","10000","2","0.799982598259826"
"ethereal-sweep-23472","finished","-","rylan","","2022-01-01T16:26:59.000Z","3809","se17hzoq","1","dp-means++","50","0.001","5","10","10000","1","-1.1634107964660042e-12","0","27145.474927213207","0.29747537545192243","10000","10000","2","0.8000197819781978"
"generous-sweep-23473","finished","-","rylan","","2022-01-01T16:26:59.000Z","5379","se17hzoq","1","dp-means++","50","0.001","5","10","10000","2","2.5174049961628842e-12","0","11869.96970196834","0.2974763606342808","10000","10000","2","0.8000217421742174"
"deep-sweep-23470","finished","-","rylan","","2022-01-01T16:26:56.000Z","19","se17hzoq","1","dp-means++","50","0.001","5","10","1000","4","4.772069684967112e-13","0","2858.696041025226","0.3776497842429663","1000","1000","2","0.8002242242242242"
"earnest-sweep-23471","finished","-","rylan","","2022-01-01T16:26:56.000Z","4459","se17hzoq","1","dp-means++","50","0.001","5","10","10000","0","1.3042559138203642e-12","0","15355.412648040056","0.29745996568269145","10000","10000","2","0.7999800780078008"
"revived-sweep-23469","finished","-","rylan","","2022-01-01T16:26:56.000Z","23","se17hzoq","1","dp-means++","50","0.001","5","10","1000","3","3.1676192330990724e-13","0","2594.687268097975","0.3771808458717481","1000","1000","2","0.7991931931931932"
"wobbly-sweep-23468","finished","-","rylan","","2022-01-01T16:26:54.000Z","23","se17hzoq","1","dp-means++","50","0.001","5","10","1000","2","3.9765021255566404e-13","0","2454.2614795649083","0.3775577957335897","1000","1000","2","0.800012012012012"
"effortless-sweep-23467","finished","-","rylan","","2022-01-01T16:26:53.000Z","24","se17hzoq","1","dp-means++","50","0.001","5","10","1000","1","4.66027910666101e-13","0","1587.4172259307784","0.3777566775780946","1000","1000","2","0.8004424424424424"
"super-sweep-23466","finished","-","rylan","","2022-01-01T16:26:50.000Z","22","se17hzoq","1","dp-means++","50","0.001","5","10","1000","0","6.782282883098306e-13","0","1728.7525381311093","0.37764897361046734","1000","1000","2","0.8002042042042042"
"quiet-sweep-23465","finished","-","rylan","","2022-01-01T16:26:49.000Z","14","se17hzoq","1","dp-means++","50","0.001","5","10","100","4","-3.39866439196043e-14","0","552.0165105660224","0.5156647190463131","100","100","2","0.8042424242424242"
"dazzling-sweep-23464","finished","-","rylan","","2022-01-01T16:26:43.000Z","13","se17hzoq","1","dp-means++","50","0.001","5","10","100","3","1.6271259217722994e-14","0","903.7561199877172","0.509854480007837","100","100","2","0.7935353535353535"
"lyric-sweep-23463","finished","-","rylan","","2022-01-01T16:26:41.000Z","10","se17hzoq","1","dp-means++","50","0.001","5","10","100","2","-6.435479010123204e-14","0","963.8919405883556","0.5148592307740096","100","100","2","0.8028282828282828"
"glowing-sweep-23462","finished","-","rylan","","2022-01-01T16:26:41.000Z","11","se17hzoq","1","dp-means++","50","0.001","5","10","100","1","-4.7784829210484196e-14","0","205.22820396784545","0.5142791749975275","100","100","2","0.802020202020202"
"earnest-sweep-23461","finished","-","rylan","","2022-01-01T16:26:38.000Z","12","se17hzoq","1","dp-means++","50","0.001","5","10","100","0","-3.611570665939338e-14","0","1283.491379304248","0.5168642841412128","100","100","2","0.8062626262626262"
"true-sweep-23460","finished","-","rylan","","2022-01-01T16:26:34.000Z","3989","se17hzoq","1","dp-means++","50","0.001","5","2","10000","4","9.793018820914456e-13","0","465.0519389414728","0.29745983373707935","10000","10000","2","0.7999789378937894"
"rosy-sweep-23459","finished","-","rylan","","2022-01-01T16:26:30.000Z","4703","se17hzoq","1","dp-means++","50","0.001","5","2","10000","3","2.228466092020727e-12","0","493.1819647384489","0.2974610167852289","10000","10000","2","0.799982598259826"
"generous-sweep-23458","finished","-","rylan","","2022-01-01T16:26:30.000Z","7918","se17hzoq","1","dp-means++","50","0.001","5","2","10000","2","2.5174049961628842e-12","0","311.1881457976482","0.2974763606342808","10000","10000","2","0.8000217421742174"
"bright-sweep-23457","finished","-","rylan","","2022-01-01T16:26:29.000Z","4491","se17hzoq","1","dp-means++","50","0.001","5","2","10000","1","-1.1634107964660042e-12","0","296.9731896427178","0.29747537545192243","10000","10000","2","0.8000197819781978"
"tough-sweep-23456","finished","-","rylan","","2022-01-01T16:26:28.000Z","7089","se17hzoq","1","dp-means++","50","0.001","5","2","10000","0","1.3042559138203642e-12","0","533.2648291943563","0.29745996568269145","10000","10000","2","0.7999800780078008"
"fluent-sweep-23455","finished","-","rylan","","2022-01-01T16:26:25.000Z","25","se17hzoq","1","dp-means++","50","0.001","5","2","1000","4","4.772069684967112e-13","0","94.18356084447086","0.3776497842429663","1000","1000","2","0.8002242242242242"
"woven-sweep-23454","finished","-","rylan","","2022-01-01T16:26:24.000Z","23","se17hzoq","1","dp-means++","50","0.001","5","2","1000","3","3.1676192330990724e-13","0","143.76267918216888","0.3771808458717481","1000","1000","2","0.7991931931931932"
"golden-sweep-23453","finished","-","rylan","","2022-01-01T16:26:23.000Z","24","se17hzoq","1","dp-means++","50","0.001","5","2","1000","2","3.9765021255566404e-13","0","348.6942902733729","0.3775577957335897","1000","1000","2","0.800012012012012"
"scarlet-sweep-23452","finished","-","rylan","","2022-01-01T16:26:22.000Z","24","se17hzoq","1","dp-means++","50","0.001","5","2","1000","1","4.66027910666101e-13","0","298.34144607990163","0.3777566775780946","1000","1000","2","0.8004424424424424"
"misunderstood-sweep-23451","finished","-","rylan","","2022-01-01T16:26:15.000Z","19","se17hzoq","1","dp-means++","50","0.001","5","2","1000","0","6.782282883098306e-13","0","289.78525693242375","0.37764897361046734","1000","1000","2","0.8002042042042042"
"denim-sweep-23450","finished","-","rylan","","2022-01-01T16:26:15.000Z","12","se17hzoq","1","dp-means++","50","0.001","5","2","100","4","-3.39866439196043e-14","0","91.18465308419044","0.5156647190463131","100","100","2","0.8042424242424242"
"deep-sweep-23449","finished","-","rylan","","2022-01-01T16:26:14.000Z","12","se17hzoq","1","dp-means++","50","0.001","5","2","100","3","1.6271259217722994e-14","0","273.90019028575887","0.509854480007837","100","100","2","0.7935353535353535"
"true-sweep-23448","finished","-","rylan","","2022-01-01T16:26:13.000Z","10","se17hzoq","1","dp-means++","50","0.001","5","2","100","2","-6.435479010123204e-14","0","126.68902677159272","0.5148592307740096","100","100","2","0.8028282828282828"
"rosy-sweep-23447","finished","-","rylan","","2022-01-01T16:26:13.000Z","14","se17hzoq","1","dp-means++","50","0.001","5","2","100","1","-4.7784829210484196e-14","0","76.91821195754677","0.5142791749975275","100","100","2","0.802020202020202"
"faithful-sweep-23446","finished","-","rylan","","2022-01-01T16:26:12.000Z","13","se17hzoq","1","dp-means++","50","0.001","5","2","100","0","-3.611570665939338e-14","0","90.99971006635714","0.5168642841412128","100","100","2","0.8062626262626262"
"feasible-sweep-23445","finished","-","rylan","","2022-01-01T16:26:09.000Z","4792","se17hzoq","1","dp-means++","50","0.001","2","50","10000","4","2.350302367674693e-12","0","222186.54140731224","0.139979786604516","10000","10000","2","0.5000466246624663"
"graceful-sweep-23444","finished","-","rylan","","2022-01-01T16:25:56.000Z","4384","se17hzoq","1","dp-means++","50","0.001","2","50","10000","3","3.3995148594447465e-12","0","278460.33849902","0.13997657494153107","10000","10000","2","0.5000295229522952"
"fragrant-sweep-23442","finished","-","rylan","","2022-01-01T16:25:55.000Z","6675","se17hzoq","1","dp-means++","50","0.001","2","50","10000","1","-1.5660344893626333e-12","0","229479.39421438647","0.1399802861922486","10000","10000","2","0.5000492849284929"
"faithful-sweep-23443","finished","-","rylan","","2022-01-01T16:25:55.000Z","9266","se17hzoq","1","dp-means++","50","0.001","2","50","10000","2","-3.8852115494235403e-13","0","271410.3702548715","0.13997026416652678","10000","10000","2","0.4999959195919592"
